DATE_SK,FULL_DATE,YEAR,MONTH,DAY
2522,2028-11-26,2028,11,26
2523,2028-11-27,2028,11,27
2524,2028-11-28,2028,11,28
2525,2028-11-29,2028,11,29
2526,2028-11-30,2028,11,30
2527,2028-12-01,2028,12,1
2528,2028-12-02,2028,12,2
2529,2028-12-03,2028,12,3
2530,2028-12-04,2028,12,4
2531,2028-12-05,2028,12,5
2532,2028-12-06,2028,12,6
2533,2028-12-07,2028,12,7
2534,2028-12-08,2028,12,8
2535,2028-12-09,2028,12,9
2536,2028-12-10,2028,12,10
2537,2028-12-11,2028,12,11
2538,2028-12-12,2028,12,12
2539,2028-12-13,2028,12,13
2540,2028-12-14,2028,12,14
2541,2028-12-15,2028,12,15
2542,2028-12-16,2028,12,16
2543,2028-12-17,2028,12,17
2544,2028-12-18,2028,12,18
2545,2028-12-19,2028,12,19
2546,2028-12-20,2028,12,20
2547,2028-12-21,2028,12,21
2548,2028-12-22,2028,12,22
2549,2028-12-23,2028,12,23
2550,2028-12-24,2028,12,24
2551,2028-12-25,2028,12,25
2552,2028-12-26,2028,12,26
2553,2028-12-27,2028,12,27
2554,2028-12-28,2028,12,28
2555,2028-12-29,2028,12,29
2556,2028-12-30,2028,12,30
2557,2028-12-31,2028,12,31
2558,2029-01-01,2029,1,1
2559,2029-01-02,2029,1,2
2560,2029-01-03,2029,1,3
2561,2029-01-04,2029,1,4
2562,2029-01-05,2029,1,5
2563,2029-01-06,2029,1,6
2564,2029-01-07,2029,1,7
2565,2029-01-08,2029,1,8
2566,2029-01-09,2029,1,9
2567,2029-01-10,2029,1,10
2568,2029-01-11,2029,1,11
2569,2029-01-12,2029,1,12
2570,2029-01-13,2029,1,13
2571,2029-01-14,2029,1,14
2572,2029-01-15,2029,1,15
2573,2029-01-16,2029,1,16
2574,2029-01-17,2029,1,17
2575,2029-01-18,2029,1,18
2576,2029-01-19,2029,1,19
2577,2029-01-20,2029,1,20
2578,2029-01-21,2029,1,21
2579,2029-01-22,2029,1,22
2580,2029-01-23,2029,1,23
2581,2029-01-24,2029,1,24
2582,2029-01-25,2029,1,25
2583,2029-01-26,2029,1,26
2584,2029-01-27,2029,1,27
2585,2029-01-28,2029,1,28
2586,2029-01-29,2029,1,29
2587,2029-01-30,2029,1,30
2588,2029-01-31,2029,1,31
2589,2029-02-01,2029,2,1
2590,2029-02-02,2029,2,2
2591,2029-02-03,2029,2,3
2592,2029-02-04,2029,2,4
2593,2029-02-05,2029,2,5
2594,2029-02-06,2029,2,6
2595,2029-02-07,2029,2,7
2596,2029-02-08,2029,2,8
2597,2029-02-09,2029,2,9
2598,2029-02-10,2029,2,10
2599,2029-02-11,2029,2,11
2600,2029-02-12,2029,2,12
2601,2029-02-13,2029,2,13
2602,2029-02-14,2029,2,14
2603,2029-02-15,2029,2,15
2604,2029-02-16,2029,2,16
2605,2029-02-17,2029,2,17
2606,2029-02-18,2029,2,18
2607,2029-02-19,2029,2,19
2608,2029-02-20,2029,2,20
2609,2029-02-21,2029,2,21
2610,2029-02-22,2029,2,22
2611,2029-02-23,2029,2,23
2612,2029-02-24,2029,2,24
2613,2029-02-25,2029,2,25
2614,2029-02-26,2029,2,26
2615,2029-02-27,2029,2,27
2616,2029-02-28,2029,2,28
2617,2029-03-01,2029,3,1
2618,2029-03-02,2029,3,2
2619,2029-03-03,2029,3,3
2620,2029-03-04,2029,3,4
2621,2029-03-05,2029,3,5
2622,2029-03-06,2029,3,6
2623,2029-03-07,2029,3,7
2624,2029-03-08,2029,3,8
2625,2029-03-09,2029,3,9
2626,2029-03-10,2029,3,10
2627,2029-03-11,2029,3,11
2628,2029-03-12,2029,3,12
2629,2029-03-13,2029,3,13
2630,2029-03-14,2029,3,14
2631,2029-03-15,2029,3,15
2632,2029-03-16,2029,3,16
2633,2029-03-17,2029,3,17
2634,2029-03-18,2029,3,18
2635,2029-03-19,2029,3,19
2636,2029-03-20,2029,3,20
2637,2029-03-21,2029,3,21
2638,2029-03-22,2029,3,22
2639,2029-03-23,2029,3,23
2640,2029-03-24,2029,3,24
2641,2029-03-25,2029,3,25
2642,2029-03-26,2029,3,26
2643,2029-03-27,2029,3,27
2644,2029-03-28,2029,3,28
2645,2029-03-29,2029,3,29
2646,2029-03-30,2029,3,30
2647,2029-03-31,2029,3,31
2648,2029-04-01,2029,4,1
2649,2029-04-02,2029,4,2
2650,2029-04-03,2029,4,3
2651,2029-04-04,2029,4,4
2652,2029-04-05,2029,4,5
2653,2029-04-06,2029,4,6
2654,2029-04-07,2029,4,7
2655,2029-04-08,2029,4,8
2656,2029-04-09,2029,4,9
2657,2029-04-10,2029,4,10
2658,2029-04-11,2029,4,11
2659,2029-04-12,2029,4,12
2660,2029-04-13,2029,4,13
2661,2029-04-14,2029,4,14
2662,2029-04-15,2029,4,15
2663,2029-04-16,2029,4,16
2664,2029-04-17,2029,4,17
2665,2029-04-18,2029,4,18
2666,2029-04-19,2029,4,19
2667,2029-04-20,2029,4,20
2668,2029-04-21,2029,4,21
2669,2029-04-22,2029,4,22
2670,2029-04-23,2029,4,23
2671,2029-04-24,2029,4,24
2672,2029-04-25,2029,4,25
2673,2029-04-26,2029,4,26
2674,2029-04-27,2029,4,27
2675,2029-04-28,2029,4,28
2676,2029-04-29,2029,4,29
2677,2029-04-30,2029,4,30
2678,2029-05-01,2029,5,1
2679,2029-05-02,2029,5,2
2680,2029-05-03,2029,5,3
2681,2029-05-04,2029,5,4
2682,2029-05-05,2029,5,5
2683,2029-05-06,2029,5,6
2684,2029-05-07,2029,5,7
2685,2029-05-08,2029,5,8
2686,2029-05-09,2029,5,9
2687,2029-05-10,2029,5,10
2688,2029-05-11,2029,5,11
2689,2029-05-12,2029,5,12
2690,2029-05-13,2029,5,13
2691,2029-05-14,2029,5,14
2692,2029-05-15,2029,5,15
2693,2029-05-16,2029,5,16
2694,2029-05-17,2029,5,17
2695,2029-05-18,2029,5,18
2696,2029-05-19,2029,5,19
2697,2029-05-20,2029,5,20
2698,2029-05-21,2029,5,21
2699,2029-05-22,2029,5,22
2700,2029-05-23,2029,5,23
2701,2029-05-24,2029,5,24
2702,2029-05-25,2029,5,25
2703,2029-05-26,2029,5,26
2704,2029-05-27,2029,5,27
2705,2029-05-28,2029,5,28
2706,2029-05-29,2029,5,29
2707,2029-05-30,2029,5,30
2708,2029-05-31,2029,5,31
2709,2029-06-01,2029,6,1
2710,2029-06-02,2029,6,2
2711,2029-06-03,2029,6,3
2712,2029-06-04,2029,6,4
2713,2029-06-05,2029,6,5
2714,2029-06-06,2029,6,6
2715,2029-06-07,2029,6,7
2716,2029-06-08,2029,6,8
2717,2029-06-09,2029,6,9
2718,2029-06-10,2029,6,10
2719,2029-06-11,2029,6,11
2720,2029-06-12,2029,6,12
2721,2029-06-13,2029,6,13
2722,2029-06-14,2029,6,14
2723,2029-06-15,2029,6,15
2724,2029-06-16,2029,6,16
2725,2029-06-17,2029,6,17
2726,2029-06-18,2029,6,18
2727,2029-06-19,2029,6,19
2728,2029-06-20,2029,6,20
2729,2029-06-21,2029,6,21
2730,2029-06-22,2029,6,22
2731,2029-06-23,2029,6,23
2732,2029-06-24,2029,6,24
2733,2029-06-25,2029,6,25
2734,2029-06-26,2029,6,26
2735,2029-06-27,2029,6,27
2736,2029-06-28,2029,6,28
2737,2029-06-29,2029,6,29
2738,2029-06-30,2029,6,30
2739,2029-07-01,2029,7,1
2740,2029-07-02,2029,7,2
2741,2029-07-03,2029,7,3
2742,2029-07-04,2029,7,4
2743,2029-07-05,2029,7,5
2744,2029-07-06,2029,7,6
2745,2029-07-07,2029,7,7
2746,2029-07-08,2029,7,8
2747,2029-07-09,2029,7,9
2748,2029-07-10,2029,7,10
2749,2029-07-11,2029,7,11
2750,2029-07-12,2029,7,12
2751,2029-07-13,2029,7,13
2752,2029-07-14,2029,7,14
2753,2029-07-15,2029,7,15
2754,2029-07-16,2029,7,16
2755,2029-07-17,2029,7,17
2756,2029-07-18,2029,7,18
2757,2029-07-19,2029,7,19
2758,2029-07-20,2029,7,20
2759,2029-07-21,2029,7,21
2760,2029-07-22,2029,7,22
2761,2029-07-23,2029,7,23
2762,2029-07-24,2029,7,24
2763,2029-07-25,2029,7,25
2764,2029-07-26,2029,7,26
2765,2029-07-27,2029,7,27
2766,2029-07-28,2029,7,28
2767,2029-07-29,2029,7,29
2768,2029-07-30,2029,7,30
2769,2029-07-31,2029,7,31
2770,2029-08-01,2029,8,1
2771,2029-08-02,2029,8,2
2772,2029-08-03,2029,8,3
2773,2029-08-04,2029,8,4
2774,2029-08-05,2029,8,5
2775,2029-08-06,2029,8,6
2776,2029-08-07,2029,8,7
2777,2029-08-08,2029,8,8
2778,2029-08-09,2029,8,9
2779,2029-08-10,2029,8,10
2780,2029-08-11,2029,8,11
2781,2029-08-12,2029,8,12
2782,2029-08-13,2029,8,13
2783,2029-08-14,2029,8,14
2784,2029-08-15,2029,8,15
2785,2029-08-16,2029,8,16
2786,2029-08-17,2029,8,17
2787,2029-08-18,2029,8,18
2788,2029-08-19,2029,8,19
2789,2029-08-20,2029,8,20
2790,2029-08-21,2029,8,21
2791,2029-08-22,2029,8,22
2792,2029-08-23,2029,8,23
2793,2029-08-24,2029,8,24
2794,2029-08-25,2029,8,25
2795,2029-08-26,2029,8,26
2796,2029-08-27,2029,8,27
2797,2029-08-28,2029,8,28
2798,2029-08-29,2029,8,29
2799,2029-08-30,2029,8,30
2800,2029-08-31,2029,8,31
2801,2029-09-01,2029,9,1
2802,2029-09-02,2029,9,2
2803,2029-09-03,2029,9,3
2804,2029-09-04,2029,9,4
2805,2029-09-05,2029,9,5
2806,2029-09-06,2029,9,6
2807,2029-09-07,2029,9,7
2808,2029-09-08,2029,9,8
2809,2029-09-09,2029,9,9
2810,2029-09-10,2029,9,10
2811,2029-09-11,2029,9,11
2812,2029-09-12,2029,9,12
2813,2029-09-13,2029,9,13
2814,2029-09-14,2029,9,14
2815,2029-09-15,2029,9,15
2816,2029-09-16,2029,9,16
2817,2029-09-17,2029,9,17
2818,2029-09-18,2029,9,18
2819,2029-09-19,2029,9,19
2820,2029-09-20,2029,9,20
2821,2029-09-21,2029,9,21
2822,2029-09-22,2029,9,22
2823,2029-09-23,2029,9,23
2824,2029-09-24,2029,9,24
2825,2029-09-25,2029,9,25
2826,2029-09-26,2029,9,26
2827,2029-09-27,2029,9,27
2828,2029-09-28,2029,9,28
2829,2029-09-29,2029,9,29
2830,2029-09-30,2029,9,30
2831,2029-10-01,2029,10,1
2832,2029-10-02,2029,10,2
2833,2029-10-03,2029,10,3
2834,2029-10-04,2029,10,4
2835,2029-10-05,2029,10,5
2836,2029-10-06,2029,10,6
2837,2029-10-07,2029,10,7
2838,2029-10-08,2029,10,8
2839,2029-10-09,2029,10,9
2840,2029-10-10,2029,10,10
2841,2029-10-11,2029,10,11
2842,2029-10-12,2029,10,12
2843,2029-10-13,2029,10,13
2844,2029-10-14,2029,10,14
2845,2029-10-15,2029,10,15
2846,2029-10-16,2029,10,16
2847,2029-10-17,2029,10,17
2848,2029-10-18,2029,10,18
2849,2029-10-19,2029,10,19
2850,2029-10-20,2029,10,20
2851,2029-10-21,2029,10,21
2852,2029-10-22,2029,10,22
2853,2029-10-23,2029,10,23
2854,2029-10-24,2029,10,24
2855,2029-10-25,2029,10,25
2856,2029-10-26,2029,10,26
2857,2029-10-27,2029,10,27
2858,2029-10-28,2029,10,28
2859,2029-10-29,2029,10,29
2860,2029-10-30,2029,10,30
2861,2029-10-31,2029,10,31
2862,2029-11-01,2029,11,1
2863,2029-11-02,2029,11,2
2864,2029-11-03,2029,11,3
2865,2029-11-04,2029,11,4
2866,2029-11-05,2029,11,5
2867,2029-11-06,2029,11,6
2868,2029-11-07,2029,11,7
2869,2029-11-08,2029,11,8
2870,2029-11-09,2029,11,9
2871,2029-11-10,2029,11,10
2872,2029-11-11,2029,11,11
2873,2029-11-12,2029,11,12
2874,2029-11-13,2029,11,13
2875,2029-11-14,2029,11,14
2876,2029-11-15,2029,11,15
2877,2029-11-16,2029,11,16
2878,2029-11-17,2029,11,17
2879,2029-11-18,2029,11,18
2880,2029-11-19,2029,11,19
2881,2029-11-20,2029,11,20
2882,2029-11-21,2029,11,21
2883,2029-11-22,2029,11,22
2884,2029-11-23,2029,11,23
2885,2029-11-24,2029,11,24
2886,2029-11-25,2029,11,25
2887,2029-11-26,2029,11,26
2888,2029-11-27,2029,11,27
2889,2029-11-28,2029,11,28
2890,2029-11-29,2029,11,29
2891,2029-11-30,2029,11,30
2892,2029-12-01,2029,12,1
2893,2029-12-02,2029,12,2
2894,2029-12-03,2029,12,3
2895,2029-12-04,2029,12,4
2896,2029-12-05,2029,12,5
2897,2029-12-06,2029,12,6
2898,2029-12-07,2029,12,7
2899,2029-12-08,2029,12,8
2900,2029-12-09,2029,12,9
2901,2029-12-10,2029,12,10
2902,2029-12-11,2029,12,11
2903,2029-12-12,2029,12,12
2904,2029-12-13,2029,12,13
2905,2029-12-14,2029,12,14
2906,2029-12-15,2029,12,15
2907,2029-12-16,2029,12,16
2908,2029-12-17,2029,12,17
2909,2029-12-18,2029,12,18
2910,2029-12-19,2029,12,19
2911,2029-12-20,2029,12,20
2912,2029-12-21,2029,12,21
2913,2029-12-22,2029,12,22
2914,2029-12-23,2029,12,23
2915,2029-12-24,2029,12,24
2916,2029-12-25,2029,12,25
2917,2029-12-26,2029,12,26
2918,2029-12-27,2029,12,27
2919,2029-12-28,2029,12,28
2920,2029-12-29,2029,12,29
2921,2029-12-30,2029,12,30
2922,2029-12-31,2029,12,31
2923,2030-01-01,2030,1,1
2924,2030-01-02,2030,1,2
2925,2030-01-03,2030,1,3
2926,2030-01-04,2030,1,4
2927,2030-01-05,2030,1,5
2928,2030-01-06,2030,1,6
2929,2030-01-07,2030,1,7
2930,2030-01-08,2030,1,8
2931,2030-01-09,2030,1,9
2932,2030-01-10,2030,1,10
2933,2030-01-11,2030,1,11
2934,2030-01-12,2030,1,12
2935,2030-01-13,2030,1,13
2936,2030-01-14,2030,1,14
2937,2030-01-15,2030,1,15
2938,2030-01-16,2030,1,16
2939,2030-01-17,2030,1,17
2940,2030-01-18,2030,1,18
2941,2030-01-19,2030,1,19
2942,2030-01-20,2030,1,20
2943,2030-01-21,2030,1,21
2944,2030-01-22,2030,1,22
2945,2030-01-23,2030,1,23
2946,2030-01-24,2030,1,24
2947,2030-01-25,2030,1,25
2948,2030-01-26,2030,1,26
2949,2030-01-27,2030,1,27
2950,2030-01-28,2030,1,28
2951,2030-01-29,2030,1,29
2952,2030-01-30,2030,1,30
2953,2030-01-31,2030,1,31
2954,2030-02-01,2030,2,1
2955,2030-02-02,2030,2,2
2956,2030-02-03,2030,2,3
2957,2030-02-04,2030,2,4
2958,2030-02-05,2030,2,5
2959,2030-02-06,2030,2,6
2960,2030-02-07,2030,2,7
2961,2030-02-08,2030,2,8
2962,2030-02-09,2030,2,9
2963,2030-02-10,2030,2,10
2964,2030-02-11,2030,2,11
2965,2030-02-12,2030,2,12
2966,2030-02-13,2030,2,13
2967,2030-02-14,2030,2,14
2968,2030-02-15,2030,2,15
2969,2030-02-16,2030,2,16
2970,2030-02-17,2030,2,17
2971,2030-02-18,2030,2,18
2972,2030-02-19,2030,2,19
2973,2030-02-20,2030,2,20
2974,2030-02-21,2030,2,21
2975,2030-02-22,2030,2,22
2976,2030-02-23,2030,2,23
2977,2030-02-24,2030,2,24
2978,2030-02-25,2030,2,25
2979,2030-02-26,2030,2,26
2980,2030-02-27,2030,2,27
2981,2030-02-28,2030,2,28
2982,2030-03-01,2030,3,1
2983,2030-03-02,2030,3,2
2984,2030-03-03,2030,3,3
2985,2030-03-04,2030,3,4
2986,2030-03-05,2030,3,5
2987,2030-03-06,2030,3,6
2988,2030-03-07,2030,3,7
2989,2030-03-08,2030,3,8
2990,2030-03-09,2030,3,9
2991,2030-03-10,2030,3,10
2992,2030-03-11,2030,3,11
2993,2030-03-12,2030,3,12
2994,2030-03-13,2030,3,13
2995,2030-03-14,2030,3,14
2996,2030-03-15,2030,3,15
2997,2030-03-16,2030,3,16
2998,2030-03-17,2030,3,17
2999,2030-03-18,2030,3,18
3000,2030-03-19,2030,3,19
3001,2030-03-20,2030,3,20
3002,2030-03-21,2030,3,21
3003,2030-03-22,2030,3,22
3004,2030-03-23,2030,3,23
3005,2030-03-24,2030,3,24
3006,2030-03-25,2030,3,25
3007,2030-03-26,2030,3,26
3008,2030-03-27,2030,3,27
3009,2030-03-28,2030,3,28
3010,2030-03-29,2030,3,29
3011,2030-03-30,2030,3,30
3012,2030-03-31,2030,3,31
3013,2030-04-01,2030,4,1
3014,2030-04-02,2030,4,2
3015,2030-04-03,2030,4,3
3016,2030-04-04,2030,4,4
3017,2030-04-05,2030,4,5
3018,2030-04-06,2030,4,6
3019,2030-04-07,2030,4,7
3020,2030-04-08,2030,4,8
3021,2030-04-09,2030,4,9
3022,2030-04-10,2030,4,10
3023,2030-04-11,2030,4,11
3024,2030-04-12,2030,4,12
3025,2030-04-13,2030,4,13
3026,2030-04-14,2030,4,14
3027,2030-04-15,2030,4,15
3028,2030-04-16,2030,4,16
3029,2030-04-17,2030,4,17
3030,2030-04-18,2030,4,18
3031,2030-04-19,2030,4,19
3032,2030-04-20,2030,4,20
3033,2030-04-21,2030,4,21
3034,2030-04-22,2030,4,22
3035,2030-04-23,2030,4,23
3036,2030-04-24,2030,4,24
3037,2030-04-25,2030,4,25
3038,2030-04-26,2030,4,26
3039,2030-04-27,2030,4,27
3040,2030-04-28,2030,4,28
3041,2030-04-29,2030,4,29
3042,2030-04-30,2030,4,30
3043,2030-05-01,2030,5,1
3044,2030-05-02,2030,5,2
3045,2030-05-03,2030,5,3
3046,2030-05-04,2030,5,4
3047,2030-05-05,2030,5,5
3048,2030-05-06,2030,5,6
3049,2030-05-07,2030,5,7
3050,2030-05-08,2030,5,8
3051,2030-05-09,2030,5,9
3052,2030-05-10,2030,5,10
3053,2030-05-11,2030,5,11
3054,2030-05-12,2030,5,12
3055,2030-05-13,2030,5,13
3056,2030-05-14,2030,5,14
3057,2030-05-15,2030,5,15
3058,2030-05-16,2030,5,16
3059,2030-05-17,2030,5,17
3060,2030-05-18,2030,5,18
3061,2030-05-19,2030,5,19
3062,2030-05-20,2030,5,20
3063,2030-05-21,2030,5,21
3064,2030-05-22,2030,5,22
3065,2030-05-23,2030,5,23
3066,2030-05-24,2030,5,24
3067,2030-05-25,2030,5,25
3068,2030-05-26,2030,5,26
3069,2030-05-27,2030,5,27
3070,2030-05-28,2030,5,28
3071,2030-05-29,2030,5,29
3072,2030-05-30,2030,5,30
3073,2030-05-31,2030,5,31
3074,2030-06-01,2030,6,1
3075,2030-06-02,2030,6,2
3076,2030-06-03,2030,6,3
3077,2030-06-04,2030,6,4
3078,2030-06-05,2030,6,5
3079,2030-06-06,2030,6,6
3080,2030-06-07,2030,6,7
3081,2030-06-08,2030,6,8
3082,2030-06-09,2030,6,9
3083,2030-06-10,2030,6,10
3084,2030-06-11,2030,6,11
3085,2030-06-12,2030,6,12
3086,2030-06-13,2030,6,13
3087,2030-06-14,2030,6,14
3088,2030-06-15,2030,6,15
3089,2030-06-16,2030,6,16
3090,2030-06-17,2030,6,17
3091,2030-06-18,2030,6,18
3092,2030-06-19,2030,6,19
3093,2030-06-20,2030,6,20
3094,2030-06-21,2030,6,21
3095,2030-06-22,2030,6,22
3096,2030-06-23,2030,6,23
3097,2030-06-24,2030,6,24
3098,2030-06-25,2030,6,25
3099,2030-06-26,2030,6,26
3100,2030-06-27,2030,6,27
3101,2030-06-28,2030,6,28
3102,2030-06-29,2030,6,29
3103,2030-06-30,2030,6,30
3104,2030-07-01,2030,7,1
3105,2030-07-02,2030,7,2
3106,2030-07-03,2030,7,3
3107,2030-07-04,2030,7,4
3108,2030-07-05,2030,7,5
3109,2030-07-06,2030,7,6
3110,2030-07-07,2030,7,7
3111,2030-07-08,2030,7,8
3112,2030-07-09,2030,7,9
3113,2030-07-10,2030,7,10
3114,2030-07-11,2030,7,11
3115,2030-07-12,2030,7,12
3116,2030-07-13,2030,7,13
3117,2030-07-14,2030,7,14
3118,2030-07-15,2030,7,15
3119,2030-07-16,2030,7,16
3120,2030-07-17,2030,7,17
3121,2030-07-18,2030,7,18
3122,2030-07-19,2030,7,19
3123,2030-07-20,2030,7,20
3124,2030-07-21,2030,7,21
3125,2030-07-22,2030,7,22
3126,2030-07-23,2030,7,23
3127,2030-07-24,2030,7,24
3128,2030-07-25,2030,7,25
3129,2030-07-26,2030,7,26
3130,2030-07-27,2030,7,27
3131,2030-07-28,2030,7,28
3132,2030-07-29,2030,7,29
3133,2030-07-30,2030,7,30
3134,2030-07-31,2030,7,31
3135,2030-08-01,2030,8,1
3136,2030-08-02,2030,8,2
3137,2030-08-03,2030,8,3
3138,2030-08-04,2030,8,4
3139,2030-08-05,2030,8,5
3140,2030-08-06,2030,8,6
3141,2030-08-07,2030,8,7
3142,2030-08-08,2030,8,8
3143,2030-08-09,2030,8,9
3144,2030-08-10,2030,8,10
3145,2030-08-11,2030,8,11
3146,2030-08-12,2030,8,12
3147,2030-08-13,2030,8,13
3148,2030-08-14,2030,8,14
3149,2030-08-15,2030,8,15
3150,2030-08-16,2030,8,16
3151,2030-08-17,2030,8,17
3152,2030-08-18,2030,8,18
3153,2030-08-19,2030,8,19
3154,2030-08-20,2030,8,20
3155,2030-08-21,2030,8,21
3156,2030-08-22,2030,8,22
3157,2030-08-23,2030,8,23
3158,2030-08-24,2030,8,24
3159,2030-08-25,2030,8,25
3160,2030-08-26,2030,8,26
3161,2030-08-27,2030,8,27
3162,2030-08-28,2030,8,28
3163,2030-08-29,2030,8,29
3164,2030-08-30,2030,8,30
3165,2030-08-31,2030,8,31
3166,2030-09-01,2030,9,1
3167,2030-09-02,2030,9,2
3168,2030-09-03,2030,9,3
3169,2030-09-04,2030,9,4
3170,2030-09-05,2030,9,5
3171,2030-09-06,2030,9,6
3172,2030-09-07,2030,9,7
3173,2030-09-08,2030,9,8
3174,2030-09-09,2030,9,9
3175,2030-09-10,2030,9,10
3176,2030-09-11,2030,9,11
3177,2030-09-12,2030,9,12
3178,2030-09-13,2030,9,13
3179,2030-09-14,2030,9,14
3180,2030-09-15,2030,9,15
3181,2030-09-16,2030,9,16
3182,2030-09-17,2030,9,17
3183,2030-09-18,2030,9,18
3184,2030-09-19,2030,9,19
3185,2030-09-20,2030,9,20
3186,2030-09-21,2030,9,21
3187,2030-09-22,2030,9,22
3188,2030-09-23,2030,9,23
3189,2030-09-24,2030,9,24
3190,2030-09-25,2030,9,25
3191,2030-09-26,2030,9,26
3192,2030-09-27,2030,9,27
3193,2030-09-28,2030,9,28
3194,2030-09-29,2030,9,29
3195,2030-09-30,2030,9,30
3196,2030-10-01,2030,10,1
3197,2030-10-02,2030,10,2
3198,2030-10-03,2030,10,3
3199,2030-10-04,2030,10,4
3200,2030-10-05,2030,10,5
3201,2030-10-06,2030,10,6
3202,2030-10-07,2030,10,7
3203,2030-10-08,2030,10,8
3204,2030-10-09,2030,10,9
3205,2030-10-10,2030,10,10
3206,2030-10-11,2030,10,11
3207,2030-10-12,2030,10,12
3208,2030-10-13,2030,10,13
3209,2030-10-14,2030,10,14
3210,2030-10-15,2030,10,15
3211,2030-10-16,2030,10,16
3212,2030-10-17,2030,10,17
3213,2030-10-18,2030,10,18
3214,2030-10-19,2030,10,19
3215,2030-10-20,2030,10,20
3216,2030-10-21,2030,10,21
3217,2030-10-22,2030,10,22
3218,2030-10-23,2030,10,23
3219,2030-10-24,2030,10,24
3220,2030-10-25,2030,10,25
3221,2030-10-26,2030,10,26
3222,2030-10-27,2030,10,27
3223,2030-10-28,2030,10,28
3224,2030-10-29,2030,10,29
3225,2030-10-30,2030,10,30
3226,2030-10-31,2030,10,31
3227,2030-11-01,2030,11,1
3228,2030-11-02,2030,11,2
3229,2030-11-03,2030,11,3
3230,2030-11-04,2030,11,4
3231,2030-11-05,2030,11,5
3232,2030-11-06,2030,11,6
3233,2030-11-07,2030,11,7
3234,2030-11-08,2030,11,8
3235,2030-11-09,2030,11,9
3236,2030-11-10,2030,11,10
3237,2030-11-11,2030,11,11
3238,2030-11-12,2030,11,12
3239,2030-11-13,2030,11,13
3240,2030-11-14,2030,11,14
3241,2030-11-15,2030,11,15
3242,2030-11-16,2030,11,16
3243,2030-11-17,2030,11,17
3244,2030-11-18,2030,11,18
3245,2030-11-19,2030,11,19
3246,2030-11-20,2030,11,20
3247,2030-11-21,2030,11,21
3248,2030-11-22,2030,11,22
3249,2030-11-23,2030,11,23
3250,2030-11-24,2030,11,24
3251,2030-11-25,2030,11,25
3252,2030-11-26,2030,11,26
3253,2030-11-27,2030,11,27
3254,2030-11-28,2030,11,28
3255,2030-11-29,2030,11,29
3256,2030-11-30,2030,11,30
3257,2030-12-01,2030,12,1
3258,2030-12-02,2030,12,2
3259,2030-12-03,2030,12,3
3260,2030-12-04,2030,12,4
3261,2030-12-05,2030,12,5
3262,2030-12-06,2030,12,6
3263,2030-12-07,2030,12,7
3264,2030-12-08,2030,12,8
3265,2030-12-09,2030,12,9
3266,2030-12-10,2030,12,10
3267,2030-12-11,2030,12,11
3268,2030-12-12,2030,12,12
3269,2030-12-13,2030,12,13
3270,2030-12-14,2030,12,14
3271,2030-12-15,2030,12,15
3272,2030-12-16,2030,12,16
3273,2030-12-17,2030,12,17
3274,2030-12-18,2030,12,18
3275,2030-12-19,2030,12,19
3276,2030-12-20,2030,12,20
3277,2030-12-21,2030,12,21
3278,2030-12-22,2030,12,22
3279,2030-12-23,2030,12,23
3280,2030-12-24,2030,12,24
3281,2030-12-25,2030,12,25
3282,2030-12-26,2030,12,26
3283,2030-12-27,2030,12,27
3284,2030-12-28,2030,12,28
3285,2030-12-29,2030,12,29
3286,2030-12-30,2030,12,30
3287,2030-12-31,2030,12,31
3288,2031-01-01,2031,1,1
3289,2031-01-02,2031,1,2
3290,2031-01-03,2031,1,3
3291,2031-01-04,2031,1,4
3292,2031-01-05,2031,1,5
3293,2031-01-06,2031,1,6
3294,2031-01-07,2031,1,7
3295,2031-01-08,2031,1,8
3296,2031-01-09,2031,1,9
3297,2031-01-10,2031,1,10
3298,2031-01-11,2031,1,11
3299,2031-01-12,2031,1,12
3300,2031-01-13,2031,1,13
3301,2031-01-14,2031,1,14
3302,2031-01-15,2031,1,15
3303,2031-01-16,2031,1,16
3304,2031-01-17,2031,1,17
3305,2031-01-18,2031,1,18
3306,2031-01-19,2031,1,19
3307,2031-01-20,2031,1,20
3308,2031-01-21,2031,1,21
3309,2031-01-22,2031,1,22
3310,2031-01-23,2031,1,23
3311,2031-01-24,2031,1,24
3312,2031-01-25,2031,1,25
3313,2031-01-26,2031,1,26
3314,2031-01-27,2031,1,27
3315,2031-01-28,2031,1,28
3316,2031-01-29,2031,1,29
3317,2031-01-30,2031,1,30
3318,2031-01-31,2031,1,31
3319,2031-02-01,2031,2,1
3320,2031-02-02,2031,2,2
3321,2031-02-03,2031,2,3
3322,2031-02-04,2031,2,4
3323,2031-02-05,2031,2,5
3324,2031-02-06,2031,2,6
3325,2031-02-07,2031,2,7
3326,2031-02-08,2031,2,8
3327,2031-02-09,2031,2,9
3328,2031-02-10,2031,2,10
3329,2031-02-11,2031,2,11
3330,2031-02-12,2031,2,12
3331,2031-02-13,2031,2,13
3332,2031-02-14,2031,2,14
3333,2031-02-15,2031,2,15
3334,2031-02-16,2031,2,16
3335,2031-02-17,2031,2,17
3336,2031-02-18,2031,2,18
3337,2031-02-19,2031,2,19
3338,2031-02-20,2031,2,20
3339,2031-02-21,2031,2,21
3340,2031-02-22,2031,2,22
3341,2031-02-23,2031,2,23
3342,2031-02-24,2031,2,24
