DATE_SK,FULL_DATE,YEAR,MONTH,DAY
93235,2022-12-31,2022,12,8
93236,2022-12-31,2022,12,9
93237,2022-12-31,2022,12,10
93238,2022-12-31,2022,12,11
93239,2022-12-31,2022,12,12
93240,2022-12-31,2022,12,13
93241,2022-12-31,2022,12,14
93242,2022-12-31,2022,12,15
93243,2022-12-31,2022,12,16
93244,2022-12-31,2022,12,17
93245,2022-12-31,2022,12,18
93246,2022-12-31,2022,12,19
93247,2022-12-31,2022,12,20
93248,2022-12-31,2022,12,21
93249,2022-12-31,2022,12,22
93250,2022-12-31,2022,12,23
93251,2022-12-31,2022,12,24
93252,2022-12-31,2022,12,25
93253,2022-12-31,2022,12,26
93254,2022-12-31,2022,12,27
93255,2022-12-31,2022,12,28
93256,2022-12-31,2022,12,29
93257,2022-12-31,2022,12,30
93258,2022-12-31,2022,12,1
93259,2022-12-31,2022,12,2
93260,2022-12-31,2022,12,3
93261,2022-12-31,2022,12,4
93262,2022-12-31,2022,12,5
93263,2022-12-31,2022,12,6
93264,2022-12-31,2022,12,7
93265,2022-12-31,2022,12,8
93266,2022-12-31,2022,12,9
93267,2022-12-31,2022,12,10
93268,2022-12-31,2022,12,11
93269,2022-12-31,2022,12,12
93270,2022-12-31,2022,12,13
93271,2022-12-31,2022,12,14
93272,2022-12-31,2022,12,15
93273,2022-12-31,2022,12,16
93274,2022-12-31,2022,12,17
93275,2022-12-31,2022,12,18
93276,2022-12-31,2022,12,19
93277,2022-12-31,2022,12,20
93278,2022-12-31,2022,12,21
93279,2022-12-31,2022,12,22
93280,2022-12-31,2022,12,23
93281,2022-12-31,2022,12,24
93282,2022-12-31,2022,12,25
93283,2022-12-31,2022,12,26
93284,2022-12-31,2022,12,27
93285,2022-12-31,2022,12,28
93286,2022-12-31,2022,12,29
93287,2022-12-31,2022,12,30
93288,2022-12-31,2022,12,31
93289,2022-12-31,2022,12,1
93290,2022-12-31,2022,12,2
93291,2022-12-31,2022,12,3
93292,2022-12-31,2022,12,4
93293,2022-12-31,2022,12,5
93294,2022-12-31,2022,12,6
93295,2022-12-31,2022,12,7
93296,2022-12-31,2022,12,8
93297,2022-12-31,2022,12,9
93298,2022-12-31,2022,12,10
93299,2022-12-31,2022,12,11
93300,2022-12-31,2022,12,12
93301,2022-12-31,2022,12,13
93302,2022-12-31,2022,12,14
93303,2022-12-31,2022,12,15
93304,2022-12-31,2022,12,16
93305,2022-12-31,2022,12,17
93306,2022-12-31,2022,12,18
93307,2022-12-31,2022,12,19
93308,2022-12-31,2022,12,20
93309,2022-12-31,2022,12,21
93310,2022-12-31,2022,12,22
93311,2022-12-31,2022,12,23
93312,2022-12-31,2022,12,24
93313,2022-12-31,2022,12,25
93314,2022-12-31,2022,12,26
93315,2022-12-31,2022,12,27
93316,2022-12-31,2022,12,28
93317,2022-12-31,2022,12,29
93318,2022-12-31,2022,12,30
93319,2022-12-31,2022,12,1
93320,2022-12-31,2022,12,2
93321,2022-12-31,2022,12,3
93322,2022-12-31,2022,12,4
93323,2022-12-31,2022,12,5
93324,2022-12-31,2022,12,6
93325,2022-12-31,2022,12,7
93326,2022-12-31,2022,12,8
93327,2022-12-31,2022,12,9
93328,2022-12-31,2022,12,10
93329,2022-12-31,2022,12,11
93330,2022-12-31,2022,12,12
93331,2022-12-31,2022,12,13
93332,2022-12-31,2022,12,14
93333,2022-12-31,2022,12,15
93334,2022-12-31,2022,12,16
93335,2022-12-31,2022,12,17
93336,2022-12-31,2022,12,18
93337,2022-12-31,2022,12,19
93338,2022-12-31,2022,12,20
93339,2022-12-31,2022,12,21
93340,2022-12-31,2022,12,22
93341,2022-12-31,2022,12,23
93342,2022-12-31,2022,12,24
93343,2022-12-31,2022,12,25
93344,2022-12-31,2022,12,26
93345,2022-12-31,2022,12,27
93346,2022-12-31,2022,12,28
93347,2022-12-31,2022,12,29
93348,2022-12-31,2022,12,30
93349,2022-12-31,2022,12,31
93350,2022-12-31,2022,12,1
93351,2022-12-31,2022,12,2
93352,2022-12-31,2022,12,3
93353,2022-12-31,2022,12,4
93354,2022-12-31,2022,12,5
93355,2022-12-31,2022,12,6
93356,2022-12-31,2022,12,7
93357,2022-12-31,2022,12,8
93358,2022-12-31,2022,12,9
93359,2022-12-31,2022,12,10
93360,2022-12-31,2022,12,11
93361,2022-12-31,2022,12,12
93362,2022-12-31,2022,12,13
93363,2022-12-31,2022,12,14
93364,2022-12-31,2022,12,15
93365,2022-12-31,2022,12,16
93366,2022-12-31,2022,12,17
93367,2022-12-31,2022,12,18
93368,2022-12-31,2022,12,19
93369,2022-12-31,2022,12,20
93370,2022-12-31,2022,12,21
93371,2022-12-31,2022,12,22
93372,2022-12-31,2022,12,23
93373,2022-12-31,2022,12,24
93374,2022-12-31,2022,12,25
93375,2022-12-31,2022,12,26
93376,2022-12-31,2022,12,27
93377,2022-12-31,2022,12,28
93378,2022-12-31,2022,12,29
93379,2022-12-31,2022,12,30
93380,2022-12-31,2022,12,31
93381,2022-12-31,2022,12,1
93382,2022-12-31,2022,12,2
93383,2022-12-31,2022,12,3
93384,2022-12-31,2022,12,4
93385,2022-12-31,2022,12,5
93386,2022-12-31,2022,12,6
93387,2022-12-31,2022,12,7
93388,2022-12-31,2022,12,8
93389,2022-12-31,2022,12,9
93390,2022-12-31,2022,12,10
93391,2022-12-31,2022,12,11
93392,2022-12-31,2022,12,12
93393,2022-12-31,2022,12,13
93394,2022-12-31,2022,12,14
93395,2022-12-31,2022,12,15
93396,2022-12-31,2022,12,16
93397,2022-12-31,2022,12,17
93398,2022-12-31,2022,12,18
93399,2022-12-31,2022,12,19
93400,2022-12-31,2022,12,20
93401,2022-12-31,2022,12,21
93402,2022-12-31,2022,12,22
93403,2022-12-31,2022,12,23
93404,2022-12-31,2022,12,24
93405,2022-12-31,2022,12,25
93406,2022-12-31,2022,12,26
93407,2022-12-31,2022,12,27
93408,2022-12-31,2022,12,28
93409,2022-12-31,2022,12,29
93410,2022-12-31,2022,12,30
93411,2022-12-31,2022,12,1
93412,2022-12-31,2022,12,2
93413,2022-12-31,2022,12,3
93414,2022-12-31,2022,12,4
93415,2022-12-31,2022,12,5
93416,2022-12-31,2022,12,6
93417,2022-12-31,2022,12,7
93418,2022-12-31,2022,12,8
93419,2022-12-31,2022,12,9
93420,2022-12-31,2022,12,10
93421,2022-12-31,2022,12,11
93422,2022-12-31,2022,12,12
93423,2022-12-31,2022,12,13
93424,2022-12-31,2022,12,14
93425,2022-12-31,2022,12,15
93426,2022-12-31,2022,12,16
93427,2022-12-31,2022,12,17
93428,2022-12-31,2022,12,18
93429,2022-12-31,2022,12,19
93430,2022-12-31,2022,12,20
93431,2022-12-31,2022,12,21
93432,2022-12-31,2022,12,22
93433,2022-12-31,2022,12,23
93434,2022-12-31,2022,12,24
93435,2022-12-31,2022,12,25
93436,2022-12-31,2022,12,26
93437,2022-12-31,2022,12,27
93438,2022-12-31,2022,12,28
93439,2022-12-31,2022,12,29
93440,2022-12-31,2022,12,30
93441,2022-12-31,2022,12,31
93442,2022-12-31,2022,12,1
93443,2022-12-31,2022,12,2
93444,2022-12-31,2022,12,3
93445,2022-12-31,2022,12,4
93446,2022-12-31,2022,12,5
93447,2022-12-31,2022,12,6
93448,2022-12-31,2022,12,7
93449,2022-12-31,2022,12,8
93450,2022-12-31,2022,12,9
93451,2022-12-31,2022,12,10
93452,2022-12-31,2022,12,11
93453,2022-12-31,2022,12,12
93454,2022-12-31,2022,12,13
93455,2022-12-31,2022,12,14
93456,2022-12-31,2022,12,15
93457,2022-12-31,2022,12,16
93458,2022-12-31,2022,12,17
93459,2022-12-31,2022,12,18
93460,2022-12-31,2022,12,19
93461,2022-12-31,2022,12,20
93462,2022-12-31,2022,12,21
93463,2022-12-31,2022,12,22
93464,2022-12-31,2022,12,23
93465,2022-12-31,2022,12,24
93466,2022-12-31,2022,12,25
93467,2022-12-31,2022,12,26
93468,2022-12-31,2022,12,27
93469,2022-12-31,2022,12,28
93470,2022-12-31,2022,12,29
93471,2022-12-31,2022,12,30
93472,2022-12-31,2022,12,1
93473,2022-12-31,2022,12,2
93474,2022-12-31,2022,12,3
93475,2022-12-31,2022,12,4
93476,2022-12-31,2022,12,5
93477,2022-12-31,2022,12,6
93478,2022-12-31,2022,12,7
93479,2022-12-31,2022,12,8
93480,2022-12-31,2022,12,9
93481,2022-12-31,2022,12,10
93482,2022-12-31,2022,12,11
93483,2022-12-31,2022,12,12
93484,2022-12-31,2022,12,13
93485,2022-12-31,2022,12,14
93486,2022-12-31,2022,12,15
93487,2022-12-31,2022,12,16
93488,2022-12-31,2022,12,17
93489,2022-12-31,2022,12,18
93490,2022-12-31,2022,12,19
93491,2022-12-31,2022,12,20
93492,2022-12-31,2022,12,21
93493,2022-12-31,2022,12,22
93494,2022-12-31,2022,12,23
93495,2022-12-31,2022,12,24
93496,2022-12-31,2022,12,25
93497,2022-12-31,2022,12,26
93498,2022-12-31,2022,12,27
93499,2022-12-31,2022,12,28
93500,2022-12-31,2022,12,29
93501,2022-12-31,2022,12,30
93502,2022-12-31,2022,12,31
93503,2022-12-31,2022,12,1
93504,2022-12-31,2022,12,2
93505,2022-12-31,2022,12,3
93506,2022-12-31,2022,12,4
93507,2022-12-31,2022,12,5
93508,2022-12-31,2022,12,6
93509,2022-12-31,2022,12,7
93510,2022-12-31,2022,12,8
93511,2022-12-31,2022,12,9
93512,2022-12-31,2022,12,10
93513,2022-12-31,2022,12,11
93514,2022-12-31,2022,12,12
93515,2022-12-31,2022,12,13
93516,2022-12-31,2022,12,14
93517,2022-12-31,2022,12,15
93518,2022-12-31,2022,12,16
93519,2022-12-31,2022,12,17
93520,2022-12-31,2022,12,18
93521,2022-12-31,2022,12,19
93522,2022-12-31,2022,12,20
93523,2022-12-31,2022,12,21
93524,2022-12-31,2022,12,22
93525,2022-12-31,2022,12,23
93526,2022-12-31,2022,12,24
93527,2022-12-31,2022,12,25
93528,2022-12-31,2022,12,26
93529,2022-12-31,2022,12,27
93530,2022-12-31,2022,12,28
93531,2022-12-31,2022,12,29
93532,2022-12-31,2022,12,30
93533,2022-12-31,2022,12,31
93534,2022-12-31,2022,12,1
93535,2022-12-31,2022,12,2
93536,2022-12-31,2022,12,3
93537,2022-12-31,2022,12,4
93538,2022-12-31,2022,12,5
93539,2022-12-31,2022,12,6
93540,2022-12-31,2022,12,7
93541,2022-12-31,2022,12,8
93542,2022-12-31,2022,12,9
93543,2022-12-31,2022,12,10
93544,2022-12-31,2022,12,11
93545,2022-12-31,2022,12,12
93546,2022-12-31,2022,12,13
93547,2022-12-31,2022,12,14
93548,2022-12-31,2022,12,15
93549,2022-12-31,2022,12,16
93550,2022-12-31,2022,12,17
93551,2022-12-31,2022,12,18
93552,2022-12-31,2022,12,19
93553,2022-12-31,2022,12,20
93554,2022-12-31,2022,12,21
93555,2022-12-31,2022,12,22
93556,2022-12-31,2022,12,23
93557,2022-12-31,2022,12,24
93558,2022-12-31,2022,12,25
93559,2022-12-31,2022,12,26
93560,2022-12-31,2022,12,27
93561,2022-12-31,2022,12,28
93562,2022-12-31,2022,12,1
93563,2022-12-31,2022,12,2
93564,2022-12-31,2022,12,3
93565,2022-12-31,2022,12,4
93566,2022-12-31,2022,12,5
93567,2022-12-31,2022,12,6
93568,2022-12-31,2022,12,7
93569,2022-12-31,2022,12,8
93570,2022-12-31,2022,12,9
93571,2022-12-31,2022,12,10
93572,2022-12-31,2022,12,11
93573,2022-12-31,2022,12,12
93574,2022-12-31,2022,12,13
93575,2022-12-31,2022,12,14
93576,2022-12-31,2022,12,15
93577,2022-12-31,2022,12,16
93578,2022-12-31,2022,12,17
93579,2022-12-31,2022,12,18
93580,2022-12-31,2022,12,19
93581,2022-12-31,2022,12,20
93582,2022-12-31,2022,12,21
93583,2022-12-31,2022,12,22
93584,2022-12-31,2022,12,23
93585,2022-12-31,2022,12,24
93586,2022-12-31,2022,12,25
93587,2022-12-31,2022,12,26
93588,2022-12-31,2022,12,27
93589,2022-12-31,2022,12,28
93590,2022-12-31,2022,12,29
93591,2022-12-31,2022,12,30
93592,2022-12-31,2022,12,31
93593,2022-12-31,2022,12,1
93594,2022-12-31,2022,12,2
93595,2022-12-31,2022,12,3
93596,2022-12-31,2022,12,4
93597,2022-12-31,2022,12,5
93598,2022-12-31,2022,12,6
93599,2022-12-31,2022,12,7
93600,2022-12-31,2022,12,8
93601,2022-12-31,2022,12,9
93602,2022-12-31,2022,12,10
93603,2022-12-31,2022,12,11
93604,2022-12-31,2022,12,12
93605,2022-12-31,2022,12,13
93606,2022-12-31,2022,12,14
93607,2022-12-31,2022,12,15
93608,2022-12-31,2022,12,16
93609,2022-12-31,2022,12,17
93610,2022-12-31,2022,12,18
93611,2022-12-31,2022,12,19
93612,2022-12-31,2022,12,20
93613,2022-12-31,2022,12,21
93614,2022-12-31,2022,12,22
93615,2022-12-31,2022,12,23
93616,2022-12-31,2022,12,24
93617,2022-12-31,2022,12,25
93618,2022-12-31,2022,12,26
93619,2022-12-31,2022,12,27
93620,2022-12-31,2022,12,28
93621,2022-12-31,2022,12,29
93622,2022-12-31,2022,12,30
93623,2022-12-31,2022,12,1
93624,2022-12-31,2022,12,2
93625,2022-12-31,2022,12,3
93626,2022-12-31,2022,12,4
93627,2022-12-31,2022,12,5
93628,2022-12-31,2022,12,6
93629,2022-12-31,2022,12,7
93630,2022-12-31,2022,12,8
93631,2022-12-31,2022,12,9
93632,2022-12-31,2022,12,10
93633,2022-12-31,2022,12,11
93634,2022-12-31,2022,12,12
93635,2022-12-31,2022,12,13
93636,2022-12-31,2022,12,14
93637,2022-12-31,2022,12,15
93638,2022-12-31,2022,12,16
93639,2022-12-31,2022,12,17
93640,2022-12-31,2022,12,18
93641,2022-12-31,2022,12,19
93642,2022-12-31,2022,12,20
93643,2022-12-31,2022,12,21
93644,2022-12-31,2022,12,22
93645,2022-12-31,2022,12,23
93646,2022-12-31,2022,12,24
93647,2022-12-31,2022,12,25
93648,2022-12-31,2022,12,26
93649,2022-12-31,2022,12,27
93650,2022-12-31,2022,12,28
93651,2022-12-31,2022,12,29
93652,2022-12-31,2022,12,30
93653,2022-12-31,2022,12,31
93654,2022-12-31,2022,12,1
93655,2022-12-31,2022,12,2
93656,2022-12-31,2022,12,3
93657,2022-12-31,2022,12,4
93658,2022-12-31,2022,12,5
93659,2022-12-31,2022,12,6
93660,2022-12-31,2022,12,7
93661,2022-12-31,2022,12,8
93662,2022-12-31,2022,12,9
93663,2022-12-31,2022,12,10
93664,2022-12-31,2022,12,11
93665,2022-12-31,2022,12,12
93666,2022-12-31,2022,12,13
93667,2022-12-31,2022,12,14
93668,2022-12-31,2022,12,15
93669,2022-12-31,2022,12,16
93670,2022-12-31,2022,12,17
93671,2022-12-31,2022,12,18
93672,2022-12-31,2022,12,19
93673,2022-12-31,2022,12,20
93674,2022-12-31,2022,12,21
93675,2022-12-31,2022,12,22
93676,2022-12-31,2022,12,23
93677,2022-12-31,2022,12,24
93678,2022-12-31,2022,12,25
93679,2022-12-31,2022,12,26
93680,2022-12-31,2022,12,27
93681,2022-12-31,2022,12,28
93682,2022-12-31,2022,12,29
93683,2022-12-31,2022,12,30
93684,2022-12-31,2022,12,1
93685,2022-12-31,2022,12,2
93686,2022-12-31,2022,12,3
93687,2022-12-31,2022,12,4
93688,2022-12-31,2022,12,5
93689,2022-12-31,2022,12,6
93690,2022-12-31,2022,12,7
93691,2022-12-31,2022,12,8
93692,2022-12-31,2022,12,9
93693,2022-12-31,2022,12,10
93694,2022-12-31,2022,12,11
93695,2022-12-31,2022,12,12
93696,2022-12-31,2022,12,13
93697,2022-12-31,2022,12,14
93698,2022-12-31,2022,12,15
93699,2022-12-31,2022,12,16
93700,2022-12-31,2022,12,17
93701,2022-12-31,2022,12,18
93702,2022-12-31,2022,12,19
93703,2022-12-31,2022,12,20
93704,2022-12-31,2022,12,21
93705,2022-12-31,2022,12,22
93706,2022-12-31,2022,12,23
93707,2022-12-31,2022,12,24
93708,2022-12-31,2022,12,25
93709,2022-12-31,2022,12,26
93710,2022-12-31,2022,12,27
93711,2022-12-31,2022,12,28
93712,2022-12-31,2022,12,29
93713,2022-12-31,2022,12,30
93714,2022-12-31,2022,12,31
93715,2022-12-31,2022,12,1
93716,2022-12-31,2022,12,2
93717,2022-12-31,2022,12,3
93718,2022-12-31,2022,12,4
93719,2022-12-31,2022,12,5
93720,2022-12-31,2022,12,6
93721,2022-12-31,2022,12,7
93722,2022-12-31,2022,12,8
93723,2022-12-31,2022,12,9
93724,2022-12-31,2022,12,10
93725,2022-12-31,2022,12,11
93726,2022-12-31,2022,12,12
93727,2022-12-31,2022,12,13
93728,2022-12-31,2022,12,14
93729,2022-12-31,2022,12,15
93730,2022-12-31,2022,12,16
93731,2022-12-31,2022,12,17
93732,2022-12-31,2022,12,18
93733,2022-12-31,2022,12,19
93734,2022-12-31,2022,12,20
93735,2022-12-31,2022,12,21
93736,2022-12-31,2022,12,22
93737,2022-12-31,2022,12,23
93738,2022-12-31,2022,12,24
93739,2022-12-31,2022,12,25
93740,2022-12-31,2022,12,26
93741,2022-12-31,2022,12,27
93742,2022-12-31,2022,12,28
93743,2022-12-31,2022,12,29
93744,2022-12-31,2022,12,30
93745,2022-12-31,2022,12,31
93746,2022-12-31,2022,12,1
93747,2022-12-31,2022,12,2
93748,2022-12-31,2022,12,3
93749,2022-12-31,2022,12,4
93750,2022-12-31,2022,12,5
93751,2022-12-31,2022,12,6
93752,2022-12-31,2022,12,7
93753,2022-12-31,2022,12,8
93754,2022-12-31,2022,12,9
93755,2022-12-31,2022,12,10
93756,2022-12-31,2022,12,11
93757,2022-12-31,2022,12,12
93758,2022-12-31,2022,12,13
93759,2022-12-31,2022,12,14
93760,2022-12-31,2022,12,15
93761,2022-12-31,2022,12,16
93762,2022-12-31,2022,12,17
93763,2022-12-31,2022,12,18
93764,2022-12-31,2022,12,19
93765,2022-12-31,2022,12,20
93766,2022-12-31,2022,12,21
93767,2022-12-31,2022,12,22
93768,2022-12-31,2022,12,23
93769,2022-12-31,2022,12,24
93770,2022-12-31,2022,12,25
93771,2022-12-31,2022,12,26
93772,2022-12-31,2022,12,27
93773,2022-12-31,2022,12,28
93774,2022-12-31,2022,12,29
93775,2022-12-31,2022,12,30
93776,2022-12-31,2022,12,1
93777,2022-12-31,2022,12,2
93778,2022-12-31,2022,12,3
93779,2022-12-31,2022,12,4
93780,2022-12-31,2022,12,5
93781,2022-12-31,2022,12,6
93782,2022-12-31,2022,12,7
93783,2022-12-31,2022,12,8
93784,2022-12-31,2022,12,9
93785,2022-12-31,2022,12,10
93786,2022-12-31,2022,12,11
93787,2022-12-31,2022,12,12
93788,2022-12-31,2022,12,13
93789,2022-12-31,2022,12,14
93790,2022-12-31,2022,12,15
93791,2022-12-31,2022,12,16
93792,2022-12-31,2022,12,17
93793,2022-12-31,2022,12,18
93794,2022-12-31,2022,12,19
93795,2022-12-31,2022,12,20
93796,2022-12-31,2022,12,21
93797,2022-12-31,2022,12,22
93798,2022-12-31,2022,12,23
93799,2022-12-31,2022,12,24
93800,2022-12-31,2022,12,25
93801,2022-12-31,2022,12,26
93802,2022-12-31,2022,12,27
93803,2022-12-31,2022,12,28
93804,2022-12-31,2022,12,29
93805,2022-12-31,2022,12,30
93806,2022-12-31,2022,12,31
93807,2022-12-31,2022,12,1
93808,2022-12-31,2022,12,2
93809,2022-12-31,2022,12,3
93810,2022-12-31,2022,12,4
93811,2022-12-31,2022,12,5
93812,2022-12-31,2022,12,6
93813,2022-12-31,2022,12,7
93814,2022-12-31,2022,12,8
93815,2022-12-31,2022,12,9
93816,2022-12-31,2022,12,10
93817,2022-12-31,2022,12,11
93818,2022-12-31,2022,12,12
93819,2022-12-31,2022,12,13
93820,2022-12-31,2022,12,14
93821,2022-12-31,2022,12,15
93822,2022-12-31,2022,12,16
93823,2022-12-31,2022,12,17
93824,2022-12-31,2022,12,18
93825,2022-12-31,2022,12,19
93826,2022-12-31,2022,12,20
93827,2022-12-31,2022,12,21
93828,2022-12-31,2022,12,22
93829,2022-12-31,2022,12,23
93830,2022-12-31,2022,12,24
93831,2022-12-31,2022,12,25
93832,2022-12-31,2022,12,26
93833,2022-12-31,2022,12,27
93834,2022-12-31,2022,12,28
93835,2022-12-31,2022,12,29
93836,2022-12-31,2022,12,30
93837,2022-12-31,2022,12,1
93838,2022-12-31,2022,12,2
93839,2022-12-31,2022,12,3
93840,2022-12-31,2022,12,4
93841,2022-12-31,2022,12,5
93842,2022-12-31,2022,12,6
93843,2022-12-31,2022,12,7
93844,2022-12-31,2022,12,8
93845,2022-12-31,2022,12,9
93846,2022-12-31,2022,12,10
93847,2022-12-31,2022,12,11
93848,2022-12-31,2022,12,12
93849,2022-12-31,2022,12,13
93850,2022-12-31,2022,12,14
93851,2022-12-31,2022,12,15
93852,2022-12-31,2022,12,16
93853,2022-12-31,2022,12,17
93854,2022-12-31,2022,12,18
93855,2022-12-31,2022,12,19
93856,2022-12-31,2022,12,20
93857,2022-12-31,2022,12,21
93858,2022-12-31,2022,12,22
93859,2022-12-31,2022,12,23
93860,2022-12-31,2022,12,24
93861,2022-12-31,2022,12,25
93862,2022-12-31,2022,12,26
93863,2022-12-31,2022,12,27
93864,2022-12-31,2022,12,28
93865,2022-12-31,2022,12,29
93866,2022-12-31,2022,12,30
93867,2022-12-31,2022,12,31
93868,2022-12-31,2022,12,1
93869,2022-12-31,2022,12,2
93870,2022-12-31,2022,12,3
93871,2022-12-31,2022,12,4
93872,2022-12-31,2022,12,5
93873,2022-12-31,2022,12,6
93874,2022-12-31,2022,12,7
93875,2022-12-31,2022,12,8
93876,2022-12-31,2022,12,9
93877,2022-12-31,2022,12,10
93878,2022-12-31,2022,12,11
93879,2022-12-31,2022,12,12
93880,2022-12-31,2022,12,13
93881,2022-12-31,2022,12,14
93882,2022-12-31,2022,12,15
93883,2022-12-31,2022,12,16
93884,2022-12-31,2022,12,17
93885,2022-12-31,2022,12,18
93886,2022-12-31,2022,12,19
93887,2022-12-31,2022,12,20
93888,2022-12-31,2022,12,21
93889,2022-12-31,2022,12,22
93890,2022-12-31,2022,12,23
93891,2022-12-31,2022,12,24
93892,2022-12-31,2022,12,25
93893,2022-12-31,2022,12,26
93894,2022-12-31,2022,12,27
93895,2022-12-31,2022,12,28
93896,2022-12-31,2022,12,29
93897,2022-12-31,2022,12,30
93898,2022-12-31,2022,12,31
93899,2022-12-31,2022,12,1
93900,2022-12-31,2022,12,2
93901,2022-12-31,2022,12,3
93902,2022-12-31,2022,12,4
93903,2022-12-31,2022,12,5
93904,2022-12-31,2022,12,6
93905,2022-12-31,2022,12,7
93906,2022-12-31,2022,12,8
93907,2022-12-31,2022,12,9
93908,2022-12-31,2022,12,10
93909,2022-12-31,2022,12,11
93910,2022-12-31,2022,12,12
93911,2022-12-31,2022,12,13
93912,2022-12-31,2022,12,14
93913,2022-12-31,2022,12,15
93914,2022-12-31,2022,12,16
93915,2022-12-31,2022,12,17
93916,2022-12-31,2022,12,18
93917,2022-12-31,2022,12,19
93918,2022-12-31,2022,12,20
93919,2022-12-31,2022,12,21
93920,2022-12-31,2022,12,22
93921,2022-12-31,2022,12,23
93922,2022-12-31,2022,12,24
93923,2022-12-31,2022,12,25
93924,2022-12-31,2022,12,26
93925,2022-12-31,2022,12,27
93926,2022-12-31,2022,12,28
93927,2022-12-31,2022,12,1
93928,2022-12-31,2022,12,2
93929,2022-12-31,2022,12,3
93930,2022-12-31,2022,12,4
93931,2022-12-31,2022,12,5
93932,2022-12-31,2022,12,6
93933,2022-12-31,2022,12,7
93934,2022-12-31,2022,12,8
93935,2022-12-31,2022,12,9
93936,2022-12-31,2022,12,10
93937,2022-12-31,2022,12,11
93938,2022-12-31,2022,12,12
93939,2022-12-31,2022,12,13
93940,2022-12-31,2022,12,14
93941,2022-12-31,2022,12,15
93942,2022-12-31,2022,12,16
93943,2022-12-31,2022,12,17
93944,2022-12-31,2022,12,18
93945,2022-12-31,2022,12,19
93946,2022-12-31,2022,12,20
93947,2022-12-31,2022,12,21
93948,2022-12-31,2022,12,22
93949,2022-12-31,2022,12,23
93950,2022-12-31,2022,12,24
93951,2022-12-31,2022,12,25
93952,2022-12-31,2022,12,26
93953,2022-12-31,2022,12,27
93954,2022-12-31,2022,12,28
93955,2022-12-31,2022,12,29
93956,2022-12-31,2022,12,30
93957,2022-12-31,2022,12,31
93958,2022-12-31,2022,12,1
93959,2022-12-31,2022,12,2
93960,2022-12-31,2022,12,3
93961,2022-12-31,2022,12,4
93962,2022-12-31,2022,12,5
93963,2022-12-31,2022,12,6
93964,2022-12-31,2022,12,7
93965,2022-12-31,2022,12,8
93966,2022-12-31,2022,12,9
93967,2022-12-31,2022,12,10
93968,2022-12-31,2022,12,11
93969,2022-12-31,2022,12,12
93970,2022-12-31,2022,12,13
93971,2022-12-31,2022,12,14
93972,2022-12-31,2022,12,15
93973,2022-12-31,2022,12,16
93974,2022-12-31,2022,12,17
93975,2022-12-31,2022,12,18
93976,2022-12-31,2022,12,19
93977,2022-12-31,2022,12,20
93978,2022-12-31,2022,12,21
93979,2022-12-31,2022,12,22
93980,2022-12-31,2022,12,23
93981,2022-12-31,2022,12,24
93982,2022-12-31,2022,12,25
93983,2022-12-31,2022,12,26
93984,2022-12-31,2022,12,27
93985,2022-12-31,2022,12,28
93986,2022-12-31,2022,12,29
93987,2022-12-31,2022,12,30
93988,2022-12-31,2022,12,1
93989,2022-12-31,2022,12,2
93990,2022-12-31,2022,12,3
93991,2022-12-31,2022,12,4
93992,2022-12-31,2022,12,5
93993,2022-12-31,2022,12,6
93994,2022-12-31,2022,12,7
93995,2022-12-31,2022,12,8
93996,2022-12-31,2022,12,9
93997,2022-12-31,2022,12,10
93998,2022-12-31,2022,12,11
93999,2022-12-31,2022,12,12
94000,2022-12-31,2022,12,13
94001,2022-12-31,2022,12,14
94002,2022-12-31,2022,12,15
94003,2022-12-31,2022,12,16
94004,2022-12-31,2022,12,17
94005,2022-12-31,2022,12,18
94006,2022-12-31,2022,12,19
94007,2022-12-31,2022,12,20
94008,2022-12-31,2022,12,21
94009,2022-12-31,2022,12,22
94010,2022-12-31,2022,12,23
94011,2022-12-31,2022,12,24
94012,2022-12-31,2022,12,25
94013,2022-12-31,2022,12,26
94014,2022-12-31,2022,12,27
94015,2022-12-31,2022,12,28
94016,2022-12-31,2022,12,29
94017,2022-12-31,2022,12,30
94018,2022-12-31,2022,12,31
94019,2022-12-31,2022,12,1
94020,2022-12-31,2022,12,2
94021,2022-12-31,2022,12,3
94022,2022-12-31,2022,12,4
94023,2022-12-31,2022,12,5
94024,2022-12-31,2022,12,6
94025,2022-12-31,2022,12,7
94026,2022-12-31,2022,12,8
94027,2022-12-31,2022,12,9
94028,2022-12-31,2022,12,10
94029,2022-12-31,2022,12,11
94030,2022-12-31,2022,12,12
94031,2022-12-31,2022,12,13
94032,2022-12-31,2022,12,14
94033,2022-12-31,2022,12,15
94034,2022-12-31,2022,12,16
94035,2022-12-31,2022,12,17
94036,2022-12-31,2022,12,18
94037,2022-12-31,2022,12,19
94038,2022-12-31,2022,12,20
94039,2022-12-31,2022,12,21
94040,2022-12-31,2022,12,22
94041,2022-12-31,2022,12,23
94042,2022-12-31,2022,12,24
94043,2022-12-31,2022,12,25
94044,2022-12-31,2022,12,26
94045,2022-12-31,2022,12,27
94046,2022-12-31,2022,12,28
94047,2022-12-31,2022,12,29
94048,2022-12-31,2022,12,30
94049,2022-12-31,2022,12,1
94050,2022-12-31,2022,12,2
94051,2022-12-31,2022,12,3
94052,2022-12-31,2022,12,4
94053,2022-12-31,2022,12,5
94054,2022-12-31,2022,12,6
94055,2022-12-31,2022,12,7
